id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
40636_rpd,SF Rec Park,Jr. Warriors Basketball  - Upper Noe - 2nd Grade,"Welcome to our 25th Annual SFRPD All-City Jr. Warriors Youth Basketball League in San Francisco! Our Jr. Warriors League depends on the generosity of volunteers to provide an opportunity for our youth (Kindergarten - 8th Grade) to learn the game of basketball in a recreational, supportive, and safe environment. Each team will have league games (6 or more) and weekly practices. Jr. Warriors League games will be played on Thursdays, Fridays, or Saturdays at different Recreation Centers depending on grade level. If you are interested in becoming a coach/assistant coach, referee, or scorekeeper, you do not need to have a high level of experience in basketball. Our league offers an annual coaching clinic and experienced coaches who are more than happy to provide advice.",2026/01/06 12:00:00 AM,2026/02/24 12:00:00 AM,T,16:30:00,17:30:00,sfrecpark.org/register,True,,UPPER NOE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,295 Day St @ Sanchez St,(415) 970-8061,,37.742580000001,-122.428494000002,POINT (-122.428494 37.74258),Noe Valley,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40390_rpd,SF Rec Park,Fresh Start Fitness,"Ready to get moving? This is a welcoming, beginner-friendly class that blends low-impact cardio, light strength training, and fun group energy to help you build confidence and feel your best. No pressure—just progress at your pace, with all the support and good vibes you need.",2025/11/18 12:00:00 AM,2025/12/16 12:00:00 AM,T,10:00:00,11:00:00,sfrecpark.org/register,True,,MARGARET HAYWARD PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,1016 Laguna St,(415) 831-2700,,37.780875000001,-122.425479000002,POINT (-122.425479 37.780875),Western Addition,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40658_rpd,SF Rec Park,Jr. Warriors Basketball  - Mission Rec - 2nd Grade,"Welcome to our 25th Annual SFRPD All-City Jr. Warriors Youth Basketball League in San Francisco! Our Jr. Warriors League depends on the generosity of volunteers to provide an opportunity for our youth (Kindergarten - 8th Grade) to learn the game of basketball in a recreational, supportive, and safe environment. Each team will have league games (6 or more) and weekly practices. Jr. Warriors League games will be played on Thursdays, Fridays, or Saturdays at different Recreation Centers depending on grade level. If you are interested in becoming a coach/assistant coach, referee, or scorekeeper, you do not need to have a high level of experience in basketball. Our league offers an annual coaching clinic and experienced coaches who are more than happy to provide advice.",2026/01/07 12:00:00 AM,2026/02/25 12:00:00 AM,W,16:30:00,17:30:00,sfrecpark.org/register,True,,MISSION REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,2450 Harrison St,(415) 695-5012,,37.758150000001,-122.412600000002,POINT (-122.4126 37.75815),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40930_rpd,SF Rec Park,Line Dancing,"Dance, dance, dance. Get the whole family involved in a multi- age class focusing on the traditional instruction of a variety of dance styles.",2026/01/06 12:00:00 AM,2026/03/14 12:00:00 AM,"T,Sa",10:00:00,12:00:00,sfrecpark.org/register,False,,PALEGA REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,500 Felton St @ Holyoke St,(415) 831-6828,,37.728918000001,-122.409882000002,POINT (-122.409882 37.728918),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41216_rpd,SF Rec Park,Petite Bakers,"This class teaches tots the art of baking in a fun and energetic setting. Learn the basics of baking, while learning how to safely work in a kitchen. The parent will be asked to provide some materials for the classes. Please notify program coordinator of any dietary restrictions: don.franklin@sfgov.org.",2026/01/16 12:00:00 AM,2026/03/06 12:00:00 AM,F,10:00:00,11:00:00,sfrecpark.org/register,True,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Toddlers; Children,,,,,70 Elk St,(415) 337-4705,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39121_rpd,SF Rec Park,After School Program - West Portal,"Our after school program is an experience that provides a safe and nurturing environment for youth in grades K-5 to develop life long recreation and leisure skills. Participants will receive homework assistance, be exposed to an environment that will promote literacy, encourage communication and empowerment skills while providing recreation activities that include sports, group games, arts and culture, community exploration and seasonal special events. All staff and volunteers receive background checks and are trained in safety skills. Start times may vary based on the school release time. The fee for the school year is $1080. Parents will have the option to pay the entire fee upon registration. Payment plans are available. $270.00 is due upon registration and on the first day of October, January and March of the school year.",2025/08/18 12:00:00 AM,2026/06/03 12:00:00 AM,M-F,14:00:00,18:00:00,sfrecpark.org/register,True,,WEST PORTAL PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,131 Lenox Way @ Ulloa St,(415) 831-2700,,37.741608000001,-122.465259000002,POINT (-122.465259 37.741608),West of Twin Peaks,7.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40831_rpd,SF Rec Park,Art Exploration,"Through    this hands-on class, students will work independently and have opportunities    to collaborate with others to make two-dimensional collages, drawings, and    paintings and build three-dimensional structures inspired by parallels with    natural/urban settings. The projects aim to empower students to participate    in developing their creativity and engagement by using traditional art    supplies like paint, markers, colored pencils, and an array of recycled    materials, such as fabric scraps, cardboard, tin cans, magazines, and wooden    pieces.",2026/01/08 12:00:00 AM,2026/03/12 12:00:00 AM,Th,16:00:00,17:00:00,sfrecpark.org/register,True,,HARVEY MILK CENTER FOR THE ARTS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,50 Scott St,(415) 554-8742,,37.769499000001,-122.434623000002,POINT (-122.434623 37.769499),Haight Ashbury,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
129787_sfpl,SF Public Library,Storytime: For Families,"Books, songs, rhymes and fun for children of all ages.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/01/03 12:00:00 AM,2026/01/03 12:00:00 AM,,14:00:00,14:30:00,https://sfpl.org/events/2026/01/03/storytime-families-2,False,,Chinatown/Him Mark Lai,https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1135 Powell Street,415-355-2888,chimgr@sfpl.org,37.795230000001,-122.410197000002,POINT (-122.410197 37.79523),Chinatown,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
136338_sfpl,SF Public Library,Activity: Creative Saturday Afternoons / 創意無限周六午,"Take a break from your day-to-day routines and enjoy a creative and relaxing afternoon of self-guided practice in Chinese calligraphy, coloring and…",2026/01/10 12:00:00 AM,2026/01/10 12:00:00 AM,,14:30:00,16:00:00,https://sfpl.org/events/2026/01/10/activity-creative-saturday-afternoons-chuangyiwuxianzhouliuwu,False,,Chinatown/Him Mark Lai,https://sfpl.org//sites/default/files/2025-10/25419.png,Library Events,TAY (Ages 18-24),,,,Chinese,1135 Powell Street,415-355-2888,chimgr@sfpl.org,37.795230000001,-122.410197000002,POINT (-122.410197 37.79523),Chinatown,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
119413_sfpl,SF Public Library,Workshop: Recording Studio Orientation,"Learn to use The Mix music recording studio by completing the Recording Studio Orientation. The orientation covers studio safety, behavior…",2026/01/07 12:00:00 AM,2026/01/07 12:00:00 AM,,16:00:00,17:00:00,https://sfpl.org/events/2026/01/07/workshop-recording-studio-orientation,False,,Main Library,https://sfpl.org//sites/default/files/topics/AudioVideoProduction_thumb.jpg,Library Events,"Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18), Teens (Ages 13-18)",,,,,100 Larkin Street,415-557-4400,info@sfpl.org,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
124102_sfpl,SF Public Library,Workshop: Recording Studio Orientation,"Learn to use The Mix music recording studio by completing the Recording Studio Orientation. The orientation covers studio safety, behavior…",2025/12/27 12:00:00 AM,2025/12/27 12:00:00 AM,,15:00:00,16:00:00,https://sfpl.org/events/2025/12/27/workshop-recording-studio-orientation,False,,Main Library,https://sfpl.org//sites/default/files/topics/AudioVideoProduction_thumb.jpg,Library Events,"Teens (Ages 13-18), Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,100 Larkin Street,415-557-4400,info@sfpl.org,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
129667_sfpl,SF Public Library,Activity: LEGO Free Play,"Build skyscrapers, forts, castles or whatever your imagination desires with LEGOs. For ages 5–10.",2025/12/27 12:00:00 AM,2025/12/27 12:00:00 AM,,11:00:00,12:30:00,https://sfpl.org/events/2025/12/27/activity-lego-free-play,False,,Chinatown/Him Mark Lai,https://sfpl.org//sites/default/files/2025-08/23861.jpg,Library Events,Children/Pre-Teens (Ages 5-13),,,,,1135 Powell Street,415-355-2888,chimgr@sfpl.org,37.795230000001,-122.410197000002,POINT (-122.410197 37.79523),Chinatown,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40845_rpd,SF Rec Park,Mini Cinema,"Got a favorite movie? Ever wonder how the great movies got their magic? This class teaches you how! This class is an exploration of cinema style and technique through replication, imitation, creation of cinema, movies, TV, and net series. The class watches and analyzes famous movies, focusing on specific techniques, which they then replicate in class. First we watch it, then we do it! This class will use short scenes, script analysis, making short-films, lighting, camera drills, and students will practice acting/blocking tactics for movie success.",2026/01/08 12:00:00 AM,2026/03/12 12:00:00 AM,Th,16:00:00,18:00:00,sfrecpark.org/register,True,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,,,70 Elk St,(415) 337-4705,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41213_rpd,SF Rec Park,Karate Kidz- Little Kickers,"Karate originated in    the Okinawa Islands of Japan and has branched out into many different styles.    Karate Kidz is a structured class that teaches formalized, sequenced    movements which represent offensive and defensive postures known as Kata.    Students will also learn kicking, punching, blocking and other open hand    techniques. Students will have the opportunity to purchase a uniform and    belts for an extra fee.",2026/01/16 12:00:00 AM,2026/03/06 12:00:00 AM,F,18:00:00,19:00:00,sfrecpark.org/register,True,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,70 Elk St,(415) 337-4705,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
138454_sfpl,SF Public Library,Storytime: For Toddlers at Minnie &amp; Lovie Ward Rec Center,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/01/08 12:00:00 AM,2026/01/08 12:00:00 AM,,11:30:00,12:00:00,https://sfpl.org/events/2026/01/08/storytime-toddlers-minnie-lovie-ward-rec-center,False,,Ocean View,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,345 Randolph Street,415-355-5615,ovimgr@sfpl.org,37.714140000001,-122.465974500002,POINT (-122.4659745 37.71414),Oceanview/Merced/Ingleside,11.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
10013307_sfdec,Instituto Familiar de la Raza,Distribución de panales (event),"Solamente los dias miercoles de 10am-12pm y 1pm-4pm Pregunte por Naomi o Alejandro, (415) 229-0500 INSTITUTO FAMILIAR DE LA RAZA 2919 MISSION ST, SF CA, 94110",2026/01/07 12:00:00 AM,2026/01/07 12:00:00 AM,,10:00:00,12:00:00,https://sfdec.org/event/distribucion-de-panales-event/2026-01-07/,,,2919 Mission Street,https://sfdec.org/wp-content/uploads/2025/08/new-Diper-Flyer.jpg,Events for Ages 0-5,,,,,,2919 Mission Street,(415) 229-0500,info@ifrsf.org,37.750311000001,-122.417928000002,POINT (-122.417928 37.750311),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41035_rpd,SF Rec Park,Girls PLAY Sports Volleyball Clinic,Participants    will focus on serving and spiking in this short four week clinic.,2026/01/22 12:00:00 AM,2026/02/12 12:00:00 AM,Th,16:15:00,17:15:00,sfrecpark.org/register,True,,RICHMOND REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens,,,Girls,,251 - 18th Ave,(415) 666-7020,,37.783215000001,-122.477976000002,POINT (-122.477976 37.783215),Outer Richmond,1.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
136505_sfpl,SF Public Library,Film: Get Out,"Get Out is a psychological horror film written, co-produced, and directed by Jordan Peele in his directorial debut. The plot follows a young Black…",2026/01/09 12:00:00 AM,2026/01/09 12:00:00 AM,,14:00:00,15:45:00,https://sfpl.org/events/2026/01/09/film-get-out,False,,Noe Valley/Sally Brunn,https://sfpl.org//sites/default/files/2025-10/25484.jpg,Library Events,TAY (Ages 18-24),African American,,,,451 Jersey Street,415-355-5707,nvamgr@sfpl.org,37.750302000001,-122.435118000002,POINT (-122.435118 37.750302),Noe Valley,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
134432_sfpl,SF Public Library,Workshop: LEGO Robotics,Learn how to build LEGO robots with Lowell High School students. For ages 6 and older.&nbsp;,2026/01/10 12:00:00 AM,2026/01/10 12:00:00 AM,,13:00:00,14:00:00,https://sfpl.org/events/2026/01/10/workshop-lego-robotics,False,,Ortega,https://sfpl.org//sites/default/files/2025-10/25022.png,Library Events,Families with children below 18 years old,,,,,3223 Ortega Street,415-355-5700,ortmgr@sfpl.org,37.751004000001,-122.498275500002,POINT (-122.4982755 37.751004),Sunset/Parkside,4.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
128935_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2025/12/23 12:00:00 AM,2025/12/23 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2025/12/23/storytime-toddlers-10,False,,Excelsior,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,4400 Mission Street,415-355-2868,excmgr@sfpl.org,37.727028000001,-122.433246000002,POINT (-122.433246 37.727028),Outer Mission,11.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
